embedding,clustering,k,mean,std
w2v_pretrained,dbscan,3,0.2655448275862069,0.09704848572599753
w2v_pretrained,dbscan,4,0.17051946902654866,0.08546488438953631
w2v_pretrained,dbscan,5,0.1805986842105263,0.03591381568214912
w2v_pretrained,dbscan,6,0.15022142857142856,0.031678239976849855
w2v_pretrained,dbscan,7,0.137861320754717,0.02232573390573016
w2v_pretrained,dbscan,8,0.12030888888888888,0.01859133931775667
w2v_pretrained,dbscan,9,0.10021428571428571,0.014512733325305352
w2v_pretrained,dbscan,10,0.09410384615384615,0.012082565315999105
w2v_pretrained,hac,2,0.612340909090909,0.17694536660290872
w2v_pretrained,hac,3,0.4350236363636364,0.13598277719799315
w2v_pretrained,hac,4,0.3495486868686869,0.11795083959011525
w2v_pretrained,hac,5,0.28766325757575756,0.10365328719042072
w2v_pretrained,hac,6,0.2516953463203463,0.09133453960942386
w2v_pretrained,hac,7,0.22140732323232323,0.07983773760444861
w2v_pretrained,hac,8,0.19718747474747475,0.06769625573974562
w2v_pretrained,hac,9,0.17913909090909091,0.05513221981083504
w2v_pretrained,hac,10,0.1618530303030303,0.04575828540257688
w2v_pretrained,hac,11,0.14445,0.03083096141572918
w2v_pretrained,hac,12,0.1278,
w2v_pretrained,hdbscan,2,0.5004222222222222,0.12370962314462793
w2v_pretrained,hdbscan,3,0.299752,0.07078311427640539
w2v_pretrained,hdbscan,4,0.2077236559139785,0.03350796080594665
w2v_pretrained,hdbscan,5,0.19628928571428572,0.032862647255753524
w2v_pretrained,hdbscan,6,0.14533809523809524,0.05227571593187869
w2v_pretrained,hdbscan,7,0.11135333333333335,0.0656984873349093
w2v_pretrained,kmeans,2,0.6209818181818182,0.18839655223783927
w2v_pretrained,kmeans,3,0.4472177272727273,0.1401158978992969
w2v_pretrained,kmeans,4,0.3511430303030303,0.11991660406328195
w2v_pretrained,kmeans,5,0.2853921717171717,0.10565271145601701
w2v_pretrained,kmeans,6,0.25043766233766235,0.08831780806495555
w2v_pretrained,kmeans,7,0.22425391414141416,0.07548628920696712
w2v_pretrained,kmeans,8,0.20325434343434343,0.05960939061691431
w2v_pretrained,kmeans,9,0.18905045454545452,0.05349254759491523
w2v_pretrained,kmeans,10,0.17449848484848485,0.04056598610213029
w2v_pretrained,kmeans,11,0.15815833333333332,0.02388881283755805
w2v_pretrained,kmeans,12,0.1612,
w2v_pretrained,spectral,2,0.61885,0.20805621891875578
w2v_pretrained,spectral,3,0.45220181818181815,0.14340701630480376
w2v_pretrained,spectral,4,0.36120626262626265,0.13679242002126807
w2v_pretrained,spectral,5,0.29302626262626263,0.12643698726777672
w2v_pretrained,spectral,6,0.2449607142857143,0.11553280081833052
w2v_pretrained,spectral,7,0.20945972222222223,0.10366731631392119
w2v_pretrained,spectral,8,0.1806321212121212,0.08880708062636668
w2v_pretrained,spectral,9,0.16753772727272728,0.06692588611482142
w2v_pretrained,spectral,10,0.1460651515151515,0.059577330465213914
w2v_pretrained,spectral,11,0.140775,0.04247962345749911
w2v_pretrained,spectral,12,0.1414,
w2v_self,hac,2,0.4553287878787879,0.06345266137390328
w2v_self,hac,3,0.29501045454545455,0.04714109909131031
w2v_self,hac,4,0.2188319191919192,0.03597003520354221
w2v_self,hac,5,0.1781282828282828,0.032574176102463326
w2v_self,hac,6,0.14850129870129872,0.029084478859938926
w2v_self,hac,7,0.12715719696969696,0.025812537721764426
w2v_self,hac,8,0.11144929292929293,0.02464481604721496
w2v_self,hac,9,0.10477636363636363,0.01982421574982162
w2v_self,hac,10,0.09494242424242424,0.015170275192535212
w2v_self,hac,11,0.09012500000000001,0.011694841520166832
w2v_self,hac,12,0.0908,
w2v_self,hdbscan,2,0.43337777777777775,0.105343078476977
w2v_self,hdbscan,6,0.10421512605042017,0.02332629867642108
w2v_self,hdbscan,7,0.08183258928571428,0.020483878829954116
w2v_self,hdbscan,8,0.06683157894736842,0.01867000596697863
w2v_self,hdbscan,9,0.046725,0.002208128921357023
w2v_self,kmeans,2,0.4682545454545455,0.06275985532615129
w2v_self,kmeans,3,0.30774454545454544,0.055826046009317634
w2v_self,kmeans,4,0.236490101010101,0.04617795453252116
w2v_self,kmeans,5,0.19264595959595962,0.038030120590790556
w2v_self,kmeans,6,0.1619016233766234,0.034733008388054314
w2v_self,kmeans,7,0.14373623737373736,0.029558140225445024
w2v_self,kmeans,8,0.12440808080808081,0.028871257146584842
w2v_self,kmeans,9,0.11535772727272728,0.026542903742871892
w2v_self,kmeans,10,0.10686818181818182,0.019816901559340388
w2v_self,kmeans,11,0.09725,0.015301544782383015
w2v_self,kmeans,12,0.0926,
w2v_self,spectral,2,0.5268075757575758,0.11931143514814307
w2v_self,spectral,3,0.34742636363636364,0.08321066479469404
w2v_self,spectral,4,0.2611458585858586,0.06246404551261331
w2v_self,spectral,5,0.20485050505050506,0.053266479852256056
w2v_self,spectral,6,0.16978246753246753,0.04913220072824844
w2v_self,spectral,7,0.14095416666666666,0.04237129550764533
w2v_self,spectral,8,0.12443515151515151,0.036220205076681104
w2v_self,spectral,9,0.11073772727272728,0.029872771070527247
w2v_self,spectral,10,0.09579393939393939,0.021854827868585492
w2v_self,spectral,11,0.08389166666666666,0.017410365686375846
w2v_self,spectral,12,0.071,
