k,class_subset,embedding,clustering,precision,recall,f1,alpha
9,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",sbert,hac,0.2555,0.2743,0.194,
9,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",sbert,spectral,0.2571,0.2821,0.1982,
9,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",sbert,kmeans,0.2324,0.2024,0.1741,
9,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",sbert,hac,0.2549,0.3097,0.1909,
9,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",sbert,spectral,0.2462,0.2762,0.189,
9,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",sbert,kmeans,0.2126,0.1613,0.144,
9,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",sbert,hac,0.2558,0.3132,0.1761,
9,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",sbert,spectral,0.2461,0.3072,0.2024,
9,"[0, 1, 2, 3, 4, 6, 7, 8, 9]",sbert,kmeans,0.2218,0.2238,0.1711,
9,"[0, 1, 2, 3, 4, 6, 7, 8, 9]",sbert,hac,0.2584,0.3173,0.19,
9,"[0, 1, 2, 3, 4, 6, 7, 8, 9]",sbert,spectral,0.236,0.2205,0.1726,
9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",sbert,kmeans,0.2101,0.2024,0.1308,
9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",sbert,hac,0.2522,0.2222,0.181,
9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]",sbert,spectral,0.2824,0.3661,0.2401,
9,"[0, 1, 2, 4, 5, 6, 7, 8, 9]",sbert,kmeans,0.2266,0.2558,0.1656,
9,"[0, 1, 2, 4, 5, 6, 7, 8, 9]",sbert,hac,0.2127,0.2026,0.136,
9,"[0, 1, 2, 4, 5, 6, 7, 8, 9]",sbert,spectral,0.2765,0.2464,0.2139,
9,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",sbert,kmeans,0.1773,0.1337,0.1087,
9,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",sbert,hac,0.239,0.248,0.1915,
9,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",sbert,spectral,0.2498,0.28,0.1676,
9,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,kmeans,0.2547,0.2218,0.2163,
9,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,hac,0.2608,0.1759,0.1989,
9,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,spectral,0.3084,0.2606,0.2626,
9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,kmeans,0.2309,0.288,0.1847,
9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,hac,0.2302,0.2631,0.1596,
9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,spectral,0.2106,0.2856,0.1256,
10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,kmeans,0.217,0.1665,0.1488,
10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,hac,0.2262,0.2745,0.173,
10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",sbert,spectral,0.1685,0.1487,0.0973,
2,"[0, 1]",sroberta,kmeans,0.5396,0.6028,0.4249,
2,"[0, 1]",sroberta,hac,0.5662,0.6124,0.3005,
2,"[0, 1]",sroberta,spectral,0.5611,0.6587,0.4486,
2,"[0, 1]",sroberta,dbscan,0.5546,0.5178,0.1328,
2,"[0, 2]",sroberta,kmeans,0.2674,0.3108,0.2875,
2,"[0, 2]",sroberta,hac,0.3071,0.3358,0.3197,
2,"[0, 2]",sroberta,spectral,0.2674,0.3108,0.2875,
2,"[0, 2]",sroberta,dbscan,0.6852,0.6507,0.5565,
2,"[0, 2]",sroberta,hdbscan,0.5534,0.5507,0.4906,
2,"[0, 3]",sroberta,kmeans,0.7333,0.7211,0.715,
2,"[0, 3]",sroberta,hac,0.7541,0.7461,0.7421,
2,"[0, 3]",sroberta,spectral,0.7333,0.7211,0.715,
2,"[0, 3]",sroberta,hdbscan,0.6417,0.6395,0.6389,
2,"[0, 4]",sroberta,kmeans,0.3611,0.325,0.3421,
2,"[0, 4]",sroberta,hac,0.3611,0.325,0.3421,
2,"[0, 4]",sroberta,spectral,0.7273,0.85,0.7243,
2,"[0, 5]",sroberta,kmeans,0.7143,0.9,0.7444,
2,"[0, 5]",sroberta,hac,0.6875,0.875,0.7013,
2,"[0, 5]",sroberta,spectral,0.75,0.925,0.7928,
2,"[0, 6]",sroberta,kmeans,0.7804,0.7524,0.7488,
2,"[0, 6]",sroberta,hac,0.8175,0.8024,0.8019,
2,"[0, 6]",sroberta,spectral,0.8575,0.8524,0.8529,
2,"[0, 6]",sroberta,dbscan,0.6092,0.5905,0.569,
2,"[0, 7]",sroberta,kmeans,0.7,0.925,0.7452,
2,"[0, 7]",sroberta,hac,0.4333,0.325,0.3714,
2,"[0, 7]",sroberta,spectral,0.625,0.85,0.6118,
2,"[0, 8]",sroberta,kmeans,0.5625,0.825,0.5051,
2,"[0, 8]",sroberta,hac,0.5625,0.825,0.5051,
2,"[0, 8]",sroberta,spectral,0.5556,0.8,0.475,
2,"[0, 9]",sroberta,kmeans,0.7332,0.7205,0.7117,
2,"[0, 9]",sroberta,hac,0.7614,0.7614,0.7614,
2,"[0, 9]",sroberta,spectral,0.7708,0.7659,0.7614,
2,"[0, 9]",sroberta,dbscan,0.5769,0.5205,0.402,
2,"[0, 9]",sroberta,hdbscan,0.5909,0.5614,0.5143,
2,"[1, 2]",sroberta,kmeans,0.5031,0.5053,0.4447,
2,"[1, 2]",sroberta,hac,0.2585,0.3374,0.1514,
2,"[1, 2]",sroberta,spectral,0.2698,0.351,0.1557,
2,"[1, 2]",sroberta,dbscan,0.3746,0.4092,0.2012,
2,"[1, 2]",sroberta,hdbscan,0.4247,0.3739,0.3432,
2,"[1, 3]",sroberta,kmeans,0.5416,0.6107,0.4121,
2,"[1, 3]",sroberta,hac,0.4269,0.3284,0.3712,
2,"[1, 3]",sroberta,spectral,0.49,0.4745,0.4392,
2,"[1, 3]",sroberta,dbscan,0.3513,0.3309,0.1328,
2,"[1, 4]",sroberta,kmeans,0.4882,0.3982,0.2987,
2,"[1, 4]",sroberta,hac,0.5169,0.5769,0.166,
2,"[1, 4]",sroberta,spectral,0.4783,0.3254,0.3873,
2,"[1, 4]",sroberta,dbscan,0.4414,0.2592,0.117,
2,"[1, 5]",sroberta,kmeans,0.5008,0.5108,0.2784,
2,"[1, 5]",sroberta,hac,0.5109,0.6036,0.193,
2,"[1, 5]",sroberta,spectral,0.5136,0.6834,0.2949,
2,"[1, 5]",sroberta,dbscan,0.4444,0.211,0.087,
2,"[1, 6]",sroberta,kmeans,0.5657,0.6565,0.4232,
2,"[1, 6]",sroberta,hac,0.5797,0.6824,0.5642,
2,"[1, 6]",sroberta,spectral,0.5299,0.5703,0.3816,
2,"[1, 6]",sroberta,dbscan,0.3748,0.3748,0.1474,
2,"[1, 6]",sroberta,hdbscan,0.6651,0.5596,0.5759,
2,"[1, 7]",sroberta,kmeans,0.4855,0.1982,0.2815,
2,"[1, 7]",sroberta,hac,0.5033,0.5666,0.4017,
2,"[1, 7]",sroberta,spectral,0.5033,0.5666,0.4017,
2,"[1, 7]",sroberta,dbscan,0.4412,0.0444,0.0806,
2,"[1, 8]",sroberta,kmeans,0.5048,0.6923,0.2872,
2,"[1, 8]",sroberta,hac,0.5037,0.6065,0.183,
2,"[1, 8]",sroberta,spectral,0.5082,0.8225,0.4082,
2,"[1, 8]",sroberta,dbscan,0.4688,0.0444,0.0811,
2,"[1, 9]",sroberta,kmeans,0.5156,0.5362,0.3799,
2,"[1, 9]",sroberta,hac,0.529,0.5639,0.3713,
2,"[1, 9]",sroberta,spectral,0.4655,0.4213,0.413,
2,"[1, 9]",sroberta,dbscan,0.5288,0.5217,0.1877,
2,"[2, 3]",sroberta,kmeans,0.2738,0.3108,0.2911,
2,"[2, 3]",sroberta,hac,0.2738,0.3108,0.2911,
2,"[2, 3]",sroberta,spectral,0.2738,0.3108,0.2911,
2,"[2, 3]",sroberta,dbscan,0.2791,0.3243,0.3,
2,"[2, 3]",sroberta,hdbscan,0.2841,0.3378,0.3086,
2,"[2, 4]",sroberta,kmeans,0.4107,0.3108,0.3538,
2,"[2, 4]",sroberta,hac,0.4107,0.3108,0.3538,
2,"[2, 4]",sroberta,spectral,0.4107,0.3108,0.3538,
2,"[2, 4]",sroberta,dbscan,0.4167,0.3378,0.3731,
2,"[2, 4]",sroberta,hdbscan,0.4138,0.3243,0.3636,
2,"[2, 5]",sroberta,kmeans,0.5577,0.6892,0.378,
2,"[2, 5]",sroberta,hac,0.5577,0.6892,0.378,
2,"[2, 5]",sroberta,spectral,0.5577,0.6892,0.378,
2,"[2, 5]",sroberta,dbscan,0.4464,0.3378,0.3846,
2,"[2, 5]",sroberta,hdbscan,0.4444,0.3243,0.375,
2,"[2, 6]",sroberta,kmeans,0.7386,0.6892,0.5976,
2,"[2, 6]",sroberta,hac,0.7333,0.6757,0.5782,
2,"[2, 6]",sroberta,spectral,0.7333,0.6757,0.5782,
2,"[2, 6]",sroberta,hdbscan,0.4882,0.4878,0.4874,
2,"[2, 7]",sroberta,kmeans,0.46,0.3108,0.371,
2,"[2, 7]",sroberta,hac,0.46,0.3108,0.371,
2,"[2, 7]",sroberta,spectral,0.46,0.3108,0.371,
2,"[2, 7]",sroberta,dbscan,0.4615,0.3243,0.381,
2,"[2, 7]",sroberta,hdbscan,0.4615,0.3243,0.381,
2,"[2, 8]",sroberta,kmeans,0.4792,0.3108,0.377,
2,"[2, 8]",sroberta,hac,0.4792,0.3108,0.377,
2,"[2, 8]",sroberta,spectral,0.4792,0.3108,0.377,
2,"[2, 8]",sroberta,dbscan,0.5357,0.8243,0.4601,
2,"[2, 8]",sroberta,hdbscan,0.48,0.3243,0.3871,
2,"[2, 9]",sroberta,kmeans,0.5151,0.5154,0.5151,
2,"[2, 9]",sroberta,hac,0.5151,0.5154,0.5151,
2,"[2, 9]",sroberta,spectral,0.6509,0.6609,0.6403,
2,"[2, 9]",sroberta,dbscan,0.6632,0.6744,0.6562,
2,"[2, 9]",sroberta,hdbscan,0.5651,0.5651,0.5651,
2,"[3, 4]",sroberta,kmeans,0.3529,0.3158,0.3333,
2,"[3, 4]",sroberta,hac,0.3684,0.3684,0.3684,
2,"[3, 4]",sroberta,spectral,0.7083,0.8158,0.6812,
2,"[3, 5]",sroberta,kmeans,0.6875,0.8684,0.697,
2,"[3, 5]",sroberta,hac,0.6667,0.8421,0.6562,
2,"[3, 5]",sroberta,spectral,0.6364,0.7895,0.581,
2,"[3, 6]",sroberta,kmeans,0.913,0.9048,0.8997,
2,"[3, 6]",sroberta,hac,0.8521,0.8521,0.85,
2,"[3, 6]",sroberta,spectral,0.9023,0.9023,0.9,
2,"[3, 6]",sroberta,dbscan,0.2892,0.3922,0.3012,
2,"[3, 6]",sroberta,hdbscan,0.3047,0.3634,0.3067,
2,"[3, 7]",sroberta,kmeans,0.3,0.0789,0.125,
2,"[3, 7]",sroberta,hac,0.3333,0.1053,0.16,
2,"[3, 7]",sroberta,spectral,0.3571,0.1316,0.1923,
2,"[3, 8]",sroberta,kmeans,0.5455,0.7368,0.4048,
2,"[3, 8]",sroberta,hac,0.5333,0.6316,0.2708,
2,"[3, 8]",sroberta,spectral,0.5455,0.7368,0.4048,
2,"[3, 9]",sroberta,kmeans,0.7548,0.7548,0.7548,
2,"[3, 9]",sroberta,hac,0.8519,0.8182,0.8019,
2,"[3, 9]",sroberta,spectral,0.8635,0.86,0.8536,
2,"[4, 5]",sroberta,kmeans,0.75,0.7,0.619,
2,"[4, 5]",sroberta,hac,0.75,0.7,0.619,
2,"[4, 5]",sroberta,spectral,0.7333,0.7333,0.7333,
2,"[4, 6]",sroberta,kmeans,0.6471,0.7143,0.5273,
2,"[4, 6]",sroberta,hac,0.381,0.381,0.381,
2,"[4, 6]",sroberta,spectral,0.375,0.3571,0.3659,
2,"[4, 6]",sroberta,hdbscan,0.6389,0.6905,0.4933,
2,"[4, 7]",sroberta,kmeans,0.75,0.8,0.7083,
2,"[4, 7]",sroberta,hac,0.75,0.8,0.7083,
2,"[4, 7]",sroberta,spectral,0.8333,0.9,0.8444,
2,"[4, 8]",sroberta,kmeans,0.6667,0.8,0.625,
2,"[4, 8]",sroberta,hac,0.6667,0.8,0.625,
2,"[4, 8]",sroberta,spectral,0.6667,0.8,0.625,
2,"[4, 9]",sroberta,kmeans,0.7273,0.8636,0.7336,
2,"[4, 9]",sroberta,hac,0.75,0.8864,0.7692,
2,"[4, 9]",sroberta,spectral,0.7273,0.8636,0.7336,
2,"[4, 9]",sroberta,dbscan,0.6136,0.6136,0.3704,
2,"[5, 6]",sroberta,kmeans,0.4318,0.4524,0.4419,
2,"[5, 6]",sroberta,hac,0.4211,0.381,0.4,
2,"[5, 6]",sroberta,spectral,0.5938,0.6905,0.4338,
2,"[5, 6]",sroberta,dbscan,0.5882,0.6667,0.4,
2,"[5, 7]",sroberta,kmeans,1.0,1.0,1.0,
2,"[5, 7]",sroberta,hac,1.0,1.0,1.0,
2,"[5, 7]",sroberta,spectral,1.0,1.0,1.0,
2,"[5, 8]",sroberta,kmeans,1.0,1.0,1.0,
2,"[5, 8]",sroberta,hac,1.0,1.0,1.0,
2,"[5, 8]",sroberta,spectral,0.75,0.8333,0.7333,
2,"[5, 9]",sroberta,kmeans,0.4833,0.4621,0.4283,
2,"[5, 9]",sroberta,hac,0.5714,0.5909,0.2788,
2,"[5, 9]",sroberta,spectral,0.5037,0.5076,0.4755,
2,"[5, 9]",sroberta,dbscan,0.575,0.6136,0.3156,
2,"[5, 9]",sroberta,hdbscan,0.575,0.6136,0.3156,
2,"[6, 7]",sroberta,kmeans,0.75,0.9524,0.8083,
2,"[6, 7]",sroberta,hac,0.5539,0.631,0.5461,
2,"[6, 7]",sroberta,spectral,0.4802,0.4405,0.3292,
2,"[6, 7]",sroberta,dbscan,0.45,0.4286,0.439,
2,"[6, 8]",sroberta,kmeans,0.4688,0.3571,0.4054,
2,"[6, 8]",sroberta,hac,0.475,0.4524,0.4634,
2,"[6, 8]",sroberta,spectral,0.4444,0.1905,0.2667,
2,"[6, 8]",sroberta,dbscan,0.4737,0.4286,0.45,
2,"[6, 9]",sroberta,kmeans,0.7489,0.7424,0.742,
2,"[6, 9]",sroberta,hac,0.4273,0.4481,0.4028,
2,"[6, 9]",sroberta,spectral,0.7913,0.79,0.7902,
2,"[6, 9]",sroberta,dbscan,0.7763,0.6136,0.5411,
2,"[6, 9]",sroberta,hdbscan,0.7763,0.6136,0.5411,
2,"[7, 8]",sroberta,kmeans,1.0,1.0,1.0,
2,"[7, 8]",sroberta,hac,1.0,1.0,1.0,
2,"[7, 8]",sroberta,spectral,1.0,1.0,1.0,
2,"[7, 9]",sroberta,kmeans,0.5667,0.7045,0.408,
2,"[7, 9]",sroberta,hac,0.45,0.4091,0.4286,
2,"[7, 9]",sroberta,spectral,0.6429,0.8864,0.6581,
2,"[7, 9]",sroberta,dbscan,0.5833,0.7727,0.4958,
2,"[7, 9]",sroberta,hdbscan,0.5526,0.6136,0.2804,
2,"[8, 9]",sroberta,kmeans,0.5278,0.6136,0.2378,
2,"[8, 9]",sroberta,hac,0.5263,0.5909,0.2038,
2,"[8, 9]",sroberta,spectral,0.5833,0.8864,0.5788,
2,"[8, 9]",sroberta,dbscan,0.5455,0.7727,0.4363,
2,"[8, 9]",sroberta,hdbscan,0.5278,0.6136,0.2378,
3,"[0, 1, 2]",sroberta,kmeans,0.2905,0.411,0.2172,
3,"[0, 1, 2]",sroberta,hac,0.2472,0.4556,0.2221,
3,"[0, 1, 2]",sroberta,spectral,0.3578,0.3174,0.2629,
3,"[0, 1, 3]",sroberta,kmeans,0.4533,0.4876,0.4003,
3,"[0, 1, 3]",sroberta,hac,0.4015,0.4103,0.2172,
3,"[0, 1, 3]",sroberta,spectral,0.3956,0.4238,0.278,
3,"[0, 1, 4]",sroberta,kmeans,0.3583,0.28,0.219,
3,"[0, 1, 4]",sroberta,hac,0.3939,0.3945,0.2059,
3,"[0, 1, 4]",sroberta,spectral,0.3921,0.4458,0.2811,
3,"[0, 1, 4]",sroberta,dbscan,0.7027,0.5452,0.3379,
3,"[0, 1, 5]",sroberta,kmeans,0.2984,0.137,0.1809,
3,"[0, 1, 5]",sroberta,hac,0.3432,0.4083,0.1416,
3,"[0, 1, 5]",sroberta,spectral,0.3899,0.6251,0.2736,
3,"[0, 1, 6]",sroberta,kmeans,0.3931,0.4718,0.3567,
3,"[0, 1, 6]",sroberta,hac,0.4206,0.466,0.3021,
3,"[0, 1, 6]",sroberta,spectral,0.3933,0.4458,0.299,
3,"[0, 1, 7]",sroberta,kmeans,0.3581,0.3596,0.2702,
3,"[0, 1, 7]",sroberta,hac,0.4459,0.4017,0.3406,
3,"[0, 1, 7]",sroberta,spectral,0.3871,0.3791,0.2712,
3,"[0, 1, 8]",sroberta,kmeans,0.3017,0.4861,0.2057,
3,"[0, 1, 8]",sroberta,hac,0.3531,0.5096,0.2171,
3,"[0, 1, 8]",sroberta,spectral,0.3402,0.485,0.2006,
3,"[0, 1, 9]",sroberta,kmeans,0.39,0.4785,0.3458,
3,"[0, 1, 9]",sroberta,hac,0.4351,0.555,0.4362,
3,"[0, 1, 9]",sroberta,spectral,0.4726,0.6294,0.4083,
3,"[0, 2, 3]",sroberta,kmeans,0.453,0.4595,0.3785,
3,"[0, 2, 3]",sroberta,hac,0.4694,0.4414,0.3565,
3,"[0, 2, 3]",sroberta,spectral,0.4293,0.4685,0.3902,
3,"[0, 2, 3]",sroberta,dbscan,0.328,0.3941,0.3507,
3,"[0, 2, 4]",sroberta,kmeans,0.5104,0.4518,0.4323,
3,"[0, 2, 4]",sroberta,hac,0.5143,0.4248,0.3936,
3,"[0, 2, 4]",sroberta,spectral,0.503,0.4428,0.4185,
3,"[0, 2, 4]",sroberta,hdbscan,0.4426,0.4248,0.38,
3,"[0, 2, 5]",sroberta,kmeans,0.6087,0.6317,0.4979,
3,"[0, 2, 5]",sroberta,hac,0.3859,0.4581,0.2379,
3,"[0, 2, 5]",sroberta,spectral,0.5106,0.4441,0.4439,
3,"[0, 2, 6]",sroberta,kmeans,0.3876,0.4706,0.4083,
3,"[0, 2, 6]",sroberta,hac,0.4654,0.4414,0.3525,
3,"[0, 2, 6]",sroberta,spectral,0.4267,0.4685,0.3877,
3,"[0, 2, 6]",sroberta,hdbscan,0.6154,0.4708,0.4221,
3,"[0, 2, 7]",sroberta,kmeans,0.5101,0.4428,0.4346,
3,"[0, 2, 7]",sroberta,hac,0.512,0.4248,0.4084,
3,"[0, 2, 7]",sroberta,spectral,0.5115,0.4441,0.4513,
3,"[0, 2, 8]",sroberta,kmeans,0.5295,0.4428,0.438,
3,"[0, 2, 8]",sroberta,hac,0.5376,0.4248,0.4116,
3,"[0, 2, 8]",sroberta,spectral,0.5271,0.4441,0.4548,
3,"[0, 2, 9]",sroberta,kmeans,0.632,0.6231,0.5676,
3,"[0, 2, 9]",sroberta,hac,0.6153,0.5778,0.5049,
3,"[0, 2, 9]",sroberta,spectral,0.6404,0.6413,0.576,
3,"[0, 2, 9]",sroberta,dbscan,0.6435,0.383,0.2561,
3,"[0, 2, 9]",sroberta,hdbscan,0.6056,0.546,0.4796,
3,"[0, 3, 4]",sroberta,kmeans,0.3853,0.3439,0.3423,
3,"[0, 3, 4]",sroberta,hac,0.5972,0.6904,0.5715,
3,"[0, 3, 4]",sroberta,spectral,0.2391,0.186,0.207,
3,"[0, 3, 5]",sroberta,kmeans,0.5923,0.7254,0.5761,
3,"[0, 3, 5]",sroberta,hac,0.5432,0.6737,0.5129,
3,"[0, 3, 5]",sroberta,spectral,0.5833,0.6588,0.4978,
3,"[0, 3, 6]",sroberta,kmeans,0.6314,0.6442,0.6314,
3,"[0, 3, 6]",sroberta,hac,0.6859,0.6016,0.5934,
3,"[0, 3, 6]",sroberta,spectral,0.7983,0.7521,0.757,
3,"[0, 3, 7]",sroberta,kmeans,0.3258,0.186,0.2366,
3,"[0, 3, 7]",sroberta,hac,0.4688,0.4447,0.4561,
3,"[0, 3, 7]",sroberta,spectral,0.2444,0.1684,0.1984,
3,"[0, 3, 8]",sroberta,kmeans,0.5266,0.607,0.3893,
3,"[0, 3, 8]",sroberta,hac,0.5049,0.2693,0.3212,
3,"[0, 3, 8]",sroberta,spectral,0.5357,0.7465,0.5208,
3,"[0, 3, 9]",sroberta,kmeans,0.6058,0.5579,0.56,
3,"[0, 3, 9]",sroberta,hac,0.5807,0.5334,0.5456,
3,"[0, 3, 9]",sroberta,spectral,0.6664,0.6417,0.6426,
3,"[0, 3, 9]",sroberta,hdbscan,0.3403,0.3742,0.2957,
3,"[0, 4, 5]",sroberta,kmeans,0.3977,0.35,0.3474,
3,"[0, 4, 5]",sroberta,hac,0.3576,0.4667,0.3206,
3,"[0, 4, 5]",sroberta,spectral,0.3977,0.4833,0.3754,
3,"[0, 4, 5]",sroberta,dbscan,0.5873,0.4667,0.5102,
3,"[0, 4, 6]",sroberta,kmeans,0.5201,0.4556,0.4849,
3,"[0, 4, 6]",sroberta,hac,0.4357,0.3762,0.4035,
3,"[0, 4, 6]",sroberta,spectral,0.6586,0.6397,0.5625,
3,"[0, 4, 7]",sroberta,kmeans,0.4549,0.4167,0.4342,
3,"[0, 4, 7]",sroberta,hac,0.3667,0.3333,0.3111,
3,"[0, 4, 7]",sroberta,spectral,0.5269,0.65,0.5048,
3,"[0, 4, 7]",sroberta,dbscan,0.6,0.4667,0.5167,
3,"[0, 4, 8]",sroberta,kmeans,0.5079,0.7333,0.5124,
3,"[0, 4, 8]",sroberta,hac,0.5602,0.8167,0.5191,
3,"[0, 4, 8]",sroberta,spectral,0.5893,0.85,0.5763,
3,"[0, 4, 8]",sroberta,dbscan,0.614,0.4667,0.5235,
3,"[0, 4, 9]",sroberta,kmeans,0.4724,0.4152,0.4296,
3,"[0, 4, 9]",sroberta,hac,0.4407,0.447,0.4389,
3,"[0, 4, 9]",sroberta,spectral,0.4398,0.3455,0.386,
3,"[0, 4, 9]",sroberta,dbscan,0.8293,0.5788,0.5486,
3,"[0, 4, 9]",sroberta,hdbscan,0.3889,0.3742,0.3389,
3,"[0, 5, 6]",sroberta,kmeans,0.5712,0.6254,0.5355,
3,"[0, 5, 6]",sroberta,hac,0.4671,0.3921,0.4259,
3,"[0, 5, 6]",sroberta,spectral,0.6134,0.5,0.4966,
3,"[0, 5, 7]",sroberta,kmeans,0.4881,0.6167,0.4016,
3,"[0, 5, 7]",sroberta,hac,0.4333,0.4667,0.3443,
3,"[0, 5, 7]",sroberta,spectral,0.4444,0.5,0.4306,
3,"[0, 5, 8]",sroberta,kmeans,0.5333,0.7222,0.4733,
3,"[0, 5, 8]",sroberta,hac,0.5,0.8,0.4464,
3,"[0, 5, 8]",sroberta,spectral,0.5,0.8167,0.4688,
3,"[0, 5, 9]",sroberta,kmeans,0.4931,0.4636,0.4705,
3,"[0, 5, 9]",sroberta,hac,0.631,0.6439,0.4359,
3,"[0, 5, 9]",sroberta,spectral,0.5387,0.3758,0.4263,
3,"[0, 6, 7]",sroberta,kmeans,0.6273,0.6532,0.5943,
3,"[0, 6, 7]",sroberta,hac,0.4632,0.3929,0.4231,
3,"[0, 6, 7]",sroberta,spectral,0.5841,0.5714,0.5051,
3,"[0, 6, 8]",sroberta,kmeans,0.5608,0.3714,0.4409,
3,"[0, 6, 8]",sroberta,hac,0.5775,0.3921,0.4606,
3,"[0, 6, 8]",sroberta,spectral,0.6458,0.7222,0.5137,
3,"[0, 6, 9]",sroberta,kmeans,0.6932,0.648,0.655,
3,"[0, 6, 9]",sroberta,hac,0.4036,0.4209,0.4078,
3,"[0, 6, 9]",sroberta,spectral,0.6234,0.6223,0.621,
3,"[0, 6, 9]",sroberta,dbscan,0.5556,0.3724,0.3446,
3,"[0, 7, 8]",sroberta,kmeans,0.5093,0.6833,0.4625,
3,"[0, 7, 8]",sroberta,hac,0.4702,0.8,0.4127,
3,"[0, 7, 8]",sroberta,spectral,0.4702,0.8,0.4127,
3,"[0, 7, 9]",sroberta,kmeans,0.5128,0.4667,0.4704,
3,"[0, 7, 9]",sroberta,hac,0.4868,0.4636,0.4703,
3,"[0, 7, 9]",sroberta,spectral,0.5208,0.3955,0.4493,
3,"[0, 8, 9]",sroberta,kmeans,0.5405,0.6985,0.4735,
3,"[0, 8, 9]",sroberta,hac,0.5714,0.3106,0.3465,
3,"[0, 8, 9]",sroberta,spectral,0.5923,0.7258,0.5016,
3,"[1, 2, 3]",sroberta,kmeans,0.2264,0.3398,0.1707,
3,"[1, 2, 3]",sroberta,hac,0.2351,0.4592,0.1898,
3,"[1, 2, 3]",sroberta,spectral,0.3415,0.3267,0.2984,
3,"[1, 2, 4]",sroberta,kmeans,0.3694,0.3053,0.2709,
3,"[1, 2, 4]",sroberta,hac,0.3516,0.3183,0.318,
3,"[1, 2, 4]",sroberta,spectral,0.3625,0.3104,0.2692,
3,"[1, 2, 4]",sroberta,dbscan,0.5825,0.4728,0.3834,
3,"[1, 2, 5]",sroberta,kmeans,0.225,0.2939,0.1436,
3,"[1, 2, 5]",sroberta,hac,0.2002,0.4682,0.1284,
3,"[1, 2, 5]",sroberta,spectral,0.2091,0.5042,0.1402,
3,"[1, 2, 5]",sroberta,dbscan,0.4324,0.1587,0.0888,
3,"[1, 2, 5]",sroberta,hdbscan,0.4678,0.2194,0.2986,
3,"[1, 2, 6]",sroberta,kmeans,0.2512,0.4427,0.2082,
3,"[1, 2, 6]",sroberta,hac,0.2286,0.4345,0.1895,
3,"[1, 2, 6]",sroberta,spectral,0.2384,0.4319,0.1999,
3,"[1, 2, 6]",sroberta,hdbscan,0.4435,0.2908,0.3172,
3,"[1, 2, 7]",sroberta,kmeans,0.2378,0.2098,0.1464,
3,"[1, 2, 7]",sroberta,hac,0.3589,0.3144,0.3162,
3,"[1, 2, 7]",sroberta,spectral,0.3741,0.3163,0.279,
3,"[1, 2, 8]",sroberta,kmeans,0.3759,0.2991,0.2889,
3,"[1, 2, 8]",sroberta,hac,0.3619,0.3183,0.3214,
3,"[1, 2, 8]",sroberta,spectral,0.515,0.5865,0.3429,
3,"[1, 2, 9]",sroberta,kmeans,0.436,0.4664,0.409,
3,"[1, 2, 9]",sroberta,hac,0.3324,0.282,0.1901,
3,"[1, 2, 9]",sroberta,spectral,0.4738,0.4772,0.3958,
3,"[1, 3, 4]",sroberta,kmeans,0.4085,0.3695,0.2587,
3,"[1, 3, 4]",sroberta,hac,0.3925,0.3886,0.1953,
3,"[1, 3, 4]",sroberta,spectral,0.2945,0.2354,0.2206,
3,"[1, 3, 5]",sroberta,kmeans,0.3089,0.366,0.2057,
3,"[1, 3, 5]",sroberta,hac,0.3429,0.3886,0.1133,
3,"[1, 3, 5]",sroberta,spectral,0.3417,0.5295,0.2286,
3,"[1, 3, 6]",sroberta,kmeans,0.383,0.4445,0.3183,
3,"[1, 3, 6]",sroberta,hac,0.3823,0.4319,0.2628,
3,"[1, 3, 6]",sroberta,spectral,0.3451,0.375,0.3026,
3,"[1, 3, 6]",sroberta,hdbscan,0.3624,0.3593,0.3527,
3,"[1, 3, 7]",sroberta,kmeans,0.3318,0.2841,0.2438,
3,"[1, 3, 7]",sroberta,hac,0.3836,0.3984,0.1963,
3,"[1, 3, 7]",sroberta,spectral,0.3106,0.2354,0.2231,
3,"[1, 3, 8]",sroberta,kmeans,0.3834,0.3109,0.2243,
3,"[1, 3, 8]",sroberta,hac,0.3366,0.3886,0.1012,
3,"[1, 3, 8]",sroberta,spectral,0.2948,0.4811,0.1986,
