k,method,rank,mean_f1
3,gte,119,0.3173628571428571
3,gte,120,0.31653333333333333
3,bge,121,0.31524358974358974
3,gte,122,0.31497714285714284
3,gte,123,0.3128228571428571
3,sroberta,124,0.3114567567567567
3,sroberta,125,0.31108513513513514
3,sroberta,126,0.31079864864864865
3,w2v_self,127,0.3084609090909091
3,w2v_self,128,0.3077222727272727
3,w2v_self,129,0.3072095454545455
3,sbert,130,0.30668095238095233
3,sbert,131,0.306147619047619
3,sbert,132,0.30356984126984127
3,w2v_pretrained,133,0.302516
3,minilm,134,0.3011898734177215
3,w2v_pretrained,135,0.299752
3,minilm,136,0.2980506329113924
3,minilm,137,0.297553164556962
3,w2v_self,138,0.29557863636363635
3,w2v_pretrained,139,0.2953
3,w2v_self,140,0.29457363636363637
3,w2v_self,141,0.2933872727272727
3,e5,142,0.2930612244897959
3,e5,143,0.2923469387755102
3,e5,144,0.2895183673469388
3,sroberta,145,0.2873781690140845
3,sroberta,146,0.2860619718309859
3,sroberta,147,0.285356338028169
3,fasttext_pretrained,148,0.2840319444444444
3,fasttext_pretrained,149,0.2816736111111111
3,glove_pretrained,150,0.27466835443037974
3,instructor,151,0.273291
3,instructor,152,0.273179
3,instructor,153,0.272698
3,w2v_pretrained,154,0.2655448275862069
3,w2v_pretrained,155,0.2649741379310345
3,glove_pretrained,156,0.2647493670886076
3,w2v_pretrained,157,0.2626991379310345
3,fasttext_pretrained,158,0.26088194444444446
3,sbert,159,0.2607327868852459
3,fasttext_pretrained,160,0.26029444444444444
3,sbert,161,0.2591540983606557
3,sbert,162,0.25914754098360654
3,e5,163,0.25725588235294117
3,fasttext_pretrained,164,0.2545
3,e5,165,0.2536323529411765
3,glove_pretrained,166,0.2534481012658228
3,glove_pretrained,167,0.25253478260869566
3,e5,168,0.24934411764705883
3,glove_pretrained,169,0.24679130434782606
3,glove_pretrained,170,0.24372608695652173
3,fasttext_pretrained,171,0.22613055555555558
3,instructor,172,0.10774090909090908
3,instructor,173,0.10774090909090908
3,instructor,174,0.10774090909090908
4,bge,1,0.40159676767676766
4,mpnet,2,0.3994371717171717
4,mpnet,3,0.39875575757575754
4,mpnet,4,0.39866525252525253
4,gte,5,0.39654060606060604
4,mpnet,6,0.3961468686868687
4,gte,7,0.3952967676767677
4,mpnet,8,0.393309696969697
4,bge,9,0.39316262626262627
4,minilm,10,0.3912595959595959
4,bge,11,0.3896131313131313
4,bge,12,0.3873480808080808
4,bge,13,0.38632727272727274
4,minilm,14,0.3852038383838384
4,gte,15,0.3849488888888889
4,sroberta,16,0.38372585858585856
4,mpnet,17,0.38346464646464645
4,gte,18,0.383149898989899
4,e5,19,0.3813256565656566
4,instructor,20,0.3807448484848485
4,sroberta,21,0.38066646464646464
4,minilm,22,0.3791377777777778
4,mpnet,23,0.3778856565656566
4,bge,24,0.3776973737373737
4,gte,25,0.3764309090909091
4,gte,26,0.37627272727272726
4,minilm,27,0.3761818181818182
4,minilm,28,0.37464282828282824
4,instructor,29,0.37411070707070704
4,e5,30,0.3740456565656566
4,mpnet,31,0.37264505050505053
4,gte,32,0.37251313131313135
4,sroberta,33,0.37028727272727274
4,mpnet,34,0.36818545454545454
4,gte,35,0.3681159595959596
4,sroberta,36,0.36356242424242424
4,bge,37,0.36312444444444447
4,minilm,38,0.3628511111111111
4,instructor,39,0.362839797979798
4,sroberta,40,0.3626327272727273
4,minilm,41,0.36251212121212123
4,minilm,42,0.3617113131313131
4,instructor,43,0.3613
4,sroberta,44,0.36117595959595955
4,sroberta,45,0.3602315151515152
4,bge,46,0.35965979797979797
4,instructor,47,0.3593777777777778
4,instructor,48,0.3591678787878788
4,fasttext_pretrained,49,0.35887030303030304
4,w2v_pretrained,50,0.35864646464646466
4,instructor,51,0.35839696969696966
4,gte,52,0.35740060606060603
4,minilm,53,0.3547583838383838
4,sroberta,54,0.35429353535353536
4,bge,55,0.35053898989898985
4,sbert,56,0.3496260606060606
4,sroberta,57,0.34949454545454545
4,sbert,58,0.3484553535353535
4,w2v_pretrained,59,0.3477446464646465
4,e5,60,0.34681535353535353
4,w2v_pretrained,61,0.34661797979797976
4,w2v_pretrained,62,0.3465117171717172
4,e5,63,0.3460226262626263
4,fasttext_pretrained,64,0.34479333333333334
4,w2v_pretrained,65,0.34193939393939393
4,instructor,66,0.33787212121212123
4,w2v_pretrained,67,0.33769252525252524
