embedding,clustering,k,alpha,mean,std
fasttext_pretrained,spectral,7,0.25,0.15547714646464647,0.09914178048437443
fasttext_pretrained,spectral,7,0.5,0.18995555555555554,0.10727732693481921
fasttext_pretrained,spectral,7,0.75,0.19935214646464647,0.1151429738202276
fasttext_pretrained,spectral,8,0.25,0.13069737373737372,0.07688940222992388
fasttext_pretrained,spectral,8,0.5,0.15955030303030304,0.09389549921149146
fasttext_pretrained,spectral,8,0.75,0.1657311111111111,0.10070959855279818
fasttext_pretrained,spectral,9,0.25,0.11983045454545455,0.055894338754611576
fasttext_pretrained,spectral,9,0.5,0.1348540909090909,0.07276083441168013
fasttext_pretrained,spectral,9,0.75,0.1423709090909091,0.08368812547907703
fasttext_pretrained,spectral,10,0.25,0.10872575757575759,0.0378219322233748
fasttext_pretrained,spectral,10,0.5,0.12781666666666666,0.054796843208719845
fasttext_pretrained,spectral,10,0.75,0.13773636363636363,0.06136143022193272
